#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  2050   0.218699E+03  -0.145718E+02  -0.633291E-06  -0.145718E+02   0.497190E+01  -0.592204E-07  -0.633291E-06  -0.592204E-07   0.111575E-08
  2051   0.218517E+03  -0.143946E+02  -0.605467E-06  -0.143946E+02   0.492536E+01  -0.580750E-07  -0.605467E-06  -0.580750E-07   0.111419E-08
  2052   0.218342E+03  -0.142157E+02  -0.581718E-06  -0.142157E+02   0.487975E+01  -0.565392E-07  -0.581718E-06  -0.565392E-07   0.111264E-08
  2053   0.218145E+03  -0.140348E+02  -0.561900E-06  -0.140348E+02   0.483500E+01  -0.546298E-07  -0.561900E-06  -0.546298E-07   0.111109E-08
  2054   0.217940E+03  -0.138535E+02  -0.545864E-06  -0.138535E+02   0.479108E+01  -0.523634E-07  -0.545864E-06  -0.523634E-07   0.110954E-08
  2055   0.217721E+03  -0.136711E+02  -0.533464E-06  -0.136711E+02   0.474802E+01  -0.497569E-07  -0.533464E-06  -0.497569E-07   0.110799E-08
  2056   0.217494E+03  -0.134875E+02  -0.524555E-06  -0.134875E+02   0.470595E+01  -0.468270E-07  -0.524555E-06  -0.468270E-07   0.110644E-08
  2057   0.217260E+03  -0.133021E+02  -0.518989E-06  -0.133021E+02   0.466479E+01  -0.435905E-07  -0.518989E-06  -0.435905E-07   0.110490E-08
  2058   0.217011E+03  -0.131170E+02  -0.516620E-06  -0.131170E+02   0.462447E+01  -0.400641E-07  -0.516620E-06  -0.400641E-07   0.110336E-08
  2059   0.216755E+03  -0.129299E+02  -0.517301E-06  -0.129299E+02   0.458514E+01  -0.362647E-07  -0.517301E-06  -0.362647E-07   0.110182E-08
  2060   0.216484E+03  -0.127418E+02  -0.520887E-06  -0.127418E+02   0.454657E+01  -0.322088E-07  -0.520887E-06  -0.322088E-07   0.110028E-08
  2061   0.216205E+03  -0.125532E+02  -0.527229E-06  -0.125532E+02   0.450906E+01  -0.279134E-07  -0.527229E-06  -0.279134E-07   0.109875E-08
  2062   0.215912E+03  -0.123642E+02  -0.536183E-06  -0.123642E+02   0.447253E+01  -0.233952E-07  -0.536183E-06  -0.233952E-07   0.109722E-08
  2063   0.215612E+03  -0.121740E+02  -0.547601E-06  -0.121740E+02   0.443691E+01  -0.186709E-07  -0.547601E-06  -0.186709E-07   0.109569E-08
  2064   0.215289E+03  -0.119834E+02  -0.561337E-06  -0.119834E+02   0.440226E+01  -0.137572E-07  -0.561337E-06  -0.137572E-07   0.109416E-08
  2065   0.214959E+03  -0.117924E+02  -0.577245E-06  -0.117924E+02   0.436859E+01  -0.867103E-08  -0.577245E-06  -0.867103E-08   0.109263E-08
  2066   0.214630E+03  -0.116017E+02  -0.595177E-06  -0.116017E+02   0.433589E+01  -0.342904E-08  -0.595177E-06  -0.342904E-08   0.109111E-08
  2067   0.214278E+03  -0.114098E+02  -0.614989E-06  -0.114098E+02   0.430408E+01   0.195199E-08  -0.614989E-06   0.195199E-08   0.108959E-08
  2068   0.213911E+03  -0.112183E+02  -0.636532E-06  -0.112183E+02   0.427325E+01   0.745530E-08  -0.636532E-06   0.745530E-08   0.108807E-08
  2069   0.213545E+03  -0.110255E+02  -0.659660E-06  -0.110255E+02   0.424346E+01   0.130641E-07  -0.659660E-06   0.130641E-07   0.108655E-08
  2070   0.213157E+03  -0.108338E+02  -0.684228E-06  -0.108338E+02   0.421463E+01   0.187617E-07  -0.684228E-06   0.187617E-07   0.108504E-08
  2071   0.212762E+03  -0.106417E+02  -0.710088E-06  -0.106417E+02   0.418677E+01   0.245314E-07  -0.710088E-06   0.245314E-07   0.108352E-08
  2072   0.212359E+03  -0.104491E+02  -0.737094E-06  -0.104491E+02   0.415994E+01   0.303562E-07  -0.737094E-06   0.303562E-07   0.108201E-08
  2073   0.211942E+03  -0.102569E+02  -0.765099E-06  -0.102569E+02   0.413407E+01   0.362196E-07  -0.765099E-06   0.362196E-07   0.108051E-08
  2074   0.211518E+03  -0.100649E+02  -0.793958E-06  -0.100649E+02   0.410916E+01   0.421047E-07  -0.793958E-06   0.421047E-07   0.107900E-08
  2075   0.211079E+03  -0.987251E+01  -0.823523E-06  -0.987251E+01   0.408520E+01   0.479947E-07  -0.823523E-06   0.479947E-07   0.107750E-08
  2076   0.210626E+03  -0.968040E+01  -0.853648E-06  -0.968040E+01   0.406228E+01   0.538730E-07  -0.853648E-06   0.538730E-07   0.107599E-08
  2077   0.210173E+03  -0.948932E+01  -0.884186E-06  -0.948932E+01   0.404037E+01   0.597228E-07  -0.884186E-06   0.597228E-07   0.107449E-08
  2078   0.209706E+03  -0.929778E+01  -0.914992E-06  -0.929778E+01   0.401942E+01   0.655272E-07  -0.914992E-06   0.655272E-07   0.107300E-08
  2079   0.209209E+03  -0.910728E+01  -0.945918E-06  -0.910728E+01   0.399949E+01   0.712696E-07  -0.945918E-06   0.712696E-07   0.107150E-08
  2080   0.208728E+03  -0.891632E+01  -0.976818E-06  -0.891632E+01   0.398051E+01   0.769332E-07  -0.976818E-06   0.769332E-07   0.107001E-08
  2081   0.208225E+03  -0.872713E+01  -0.100755E-05  -0.872713E+01   0.396262E+01   0.825012E-07  -0.100755E-05   0.825012E-07   0.106851E-08
  2082   0.207714E+03  -0.853748E+01  -0.103795E-05  -0.853748E+01   0.394560E+01   0.879568E-07  -0.103795E-05   0.879568E-07   0.106702E-08
  2083   0.207197E+03  -0.835034E+01  -0.106790E-05  -0.835034E+01   0.392959E+01   0.932834E-07  -0.106790E-05   0.932834E-07   0.106554E-08
  2084   0.206658E+03  -0.816272E+01  -0.109723E-05  -0.816272E+01   0.391467E+01   0.984641E-07  -0.109723E-05   0.984641E-07   0.106405E-08
  2085   0.206127E+03  -0.797539E+01  -0.112580E-05  -0.797539E+01   0.390061E+01   0.103482E-06  -0.112580E-05   0.103482E-06   0.106257E-08
  2086   0.205574E+03  -0.778907E+01  -0.115347E-05  -0.778907E+01   0.388756E+01   0.108321E-06  -0.115347E-05   0.108321E-06   0.106109E-08
  2087   0.205015E+03  -0.760450E+01  -0.118009E-05  -0.760450E+01   0.387552E+01   0.112964E-06  -0.118009E-05   0.112964E-06   0.105961E-08
  2088   0.204440E+03  -0.742095E+01  -0.120551E-05  -0.742095E+01   0.386440E+01   0.117393E-06  -0.120551E-05   0.117393E-06   0.105813E-08
  2089   0.203867E+03  -0.723766E+01  -0.122958E-05  -0.723766E+01   0.385429E+01   0.121594E-06  -0.122958E-05   0.121594E-06   0.105665E-08
  2090   0.203272E+03  -0.705612E+01  -0.125216E-05  -0.705612E+01   0.384511E+01   0.125547E-06  -0.125216E-05   0.125547E-06   0.105518E-08
  2091   0.202685E+03  -0.687558E+01  -0.127311E-05  -0.687558E+01   0.383692E+01   0.129238E-06  -0.127311E-05   0.129238E-06   0.105371E-08
  2092   0.202076E+03  -0.669679E+01  -0.129227E-05  -0.669679E+01   0.382959E+01   0.132648E-06  -0.129227E-05   0.132648E-06   0.105224E-08
  2093   0.201453E+03  -0.651751E+01  -0.130950E-05  -0.651751E+01   0.382325E+01   0.135762E-06  -0.130950E-05   0.135762E-06   0.105077E-08
  2094   0.200830E+03  -0.634072E+01  -0.132466E-05  -0.634072E+01   0.381790E+01   0.138563E-06  -0.132466E-05   0.138563E-06   0.104931E-08
  2095   0.200201E+03  -0.616567E+01  -0.133759E-05  -0.616567E+01   0.381339E+01   0.141033E-06  -0.133759E-05   0.141033E-06   0.104784E-08
  2096   0.199557E+03  -0.599250E+01  -0.134815E-05  -0.599250E+01   0.380995E+01   0.143157E-06  -0.134815E-05   0.143157E-06   0.104638E-08
  2097   0.198907E+03  -0.582024E+01  -0.135619E-05  -0.582024E+01   0.380727E+01   0.144916E-06  -0.135619E-05   0.144916E-06   0.104492E-08
  2098   0.198250E+03  -0.565009E+01  -0.136158E-05  -0.565009E+01   0.380558E+01   0.146296E-06  -0.136158E-05   0.146296E-06   0.104346E-08
  2099   0.197587E+03  -0.548048E+01  -0.136415E-05  -0.548048E+01   0.380473E+01   0.147278E-06  -0.136415E-05   0.147278E-06   0.104201E-08
  2100   0.196916E+03  -0.531371E+01  -0.136377E-05  -0.531371E+01   0.380493E+01   0.147846E-06  -0.136377E-05   0.147846E-06   0.104055E-08
  2101   0.196232E+03  -0.514829E+01  -0.136033E-05  -0.514829E+01   0.380588E+01   0.147988E-06  -0.136033E-05   0.147988E-06   0.103910E-08
  2102   0.195541E+03  -0.498460E+01  -0.135390E-05  -0.498460E+01   0.380774E+01   0.147715E-06  -0.135390E-05   0.147715E-06   0.103765E-08
  2103   0.194843E+03  -0.482283E+01  -0.134462E-05  -0.482283E+01   0.381043E+01   0.147041E-06  -0.134462E-05   0.147041E-06   0.103620E-08
  2104   0.194146E+03  -0.466292E+01  -0.133260E-05  -0.466292E+01   0.381402E+01   0.145980E-06  -0.133260E-05   0.145980E-06   0.103476E-08
  2105   0.193428E+03  -0.450492E+01  -0.131797E-05  -0.450492E+01   0.381837E+01   0.144548E-06  -0.131797E-05   0.144548E-06   0.103331E-08
  2106   0.192710E+03  -0.434891E+01  -0.130084E-05  -0.434891E+01   0.382369E+01   0.142759E-06  -0.130084E-05   0.142759E-06   0.103187E-08
  2107   0.191986E+03  -0.419495E+01  -0.128134E-05  -0.419495E+01   0.382976E+01   0.140628E-06  -0.128134E-05   0.140628E-06   0.103043E-08
  2108   0.191247E+03  -0.404304E+01  -0.125959E-05  -0.404304E+01   0.383665E+01   0.138170E-06  -0.125959E-05   0.138170E-06   0.102899E-08
  2109   0.190517E+03  -0.389316E+01  -0.123570E-05  -0.389316E+01   0.384437E+01   0.135400E-06  -0.123570E-05   0.135400E-06   0.102756E-08
  2110   0.189772E+03  -0.374546E+01  -0.120981E-05  -0.374546E+01   0.385291E+01   0.132333E-06  -0.120981E-05   0.132333E-06   0.102612E-08
  2111   0.189021E+03  -0.359994E+01  -0.118203E-05  -0.359994E+01   0.386212E+01   0.128983E-06  -0.118203E-05   0.128983E-06   0.102469E-08
  2112   0.188264E+03  -0.345658E+01  -0.115249E-05  -0.345658E+01   0.387223E+01   0.125365E-06  -0.115249E-05   0.125365E-06   0.102326E-08
  2113   0.187499E+03  -0.331559E+01  -0.112130E-05  -0.331559E+01   0.388293E+01   0.121495E-06  -0.112130E-05   0.121495E-06   0.102183E-08
  2114   0.186736E+03  -0.317683E+01  -0.108859E-05  -0.317683E+01   0.389445E+01   0.117386E-06  -0.108859E-05   0.117386E-06   0.102041E-08
  2115   0.185958E+03  -0.304036E+01  -0.105448E-05  -0.304036E+01   0.390679E+01   0.113054E-06  -0.105448E-05   0.113054E-06   0.101898E-08
  2116   0.185189E+03  -0.290625E+01  -0.101909E-05  -0.290625E+01   0.391994E+01   0.108513E-06  -0.101909E-05   0.108513E-06   0.101756E-08
  2117   0.184405E+03  -0.277471E+01  -0.982545E-06  -0.277471E+01   0.393399E+01   0.103779E-06  -0.982545E-06   0.103779E-06   0.101614E-08
  2118   0.183615E+03  -0.264537E+01  -0.944963E-06  -0.264537E+01   0.394840E+01   0.988653E-07  -0.944963E-06   0.988653E-07   0.101473E-08
  2119   0.182826E+03  -0.251858E+01  -0.906466E-06  -0.251858E+01   0.396363E+01   0.937880E-07  -0.906466E-06   0.937880E-07   0.101331E-08
  2120   0.182022E+03  -0.239419E+01  -0.867177E-06  -0.239419E+01   0.397944E+01   0.885615E-07  -0.867177E-06   0.885615E-07   0.101190E-08
  2121   0.181219E+03  -0.227243E+01  -0.827217E-06  -0.227243E+01   0.399607E+01   0.832005E-07  -0.827217E-06   0.832005E-07   0.101048E-08
  2122   0.180410E+03  -0.215312E+01  -0.786707E-06  -0.215312E+01   0.401321E+01   0.777199E-07  -0.786707E-06   0.777199E-07   0.100908E-08
  2123   0.179602E+03  -0.203642E+01  -0.745769E-06  -0.203642E+01   0.403101E+01   0.721345E-07  -0.745769E-06   0.721345E-07   0.100767E-08
  2124   0.178794E+03  -0.192223E+01  -0.704524E-06  -0.192223E+01   0.404940E+01   0.664591E-07  -0.704524E-06   0.664591E-07   0.100626E-08
  2125   0.177972E+03  -0.181064E+01  -0.663095E-06  -0.181064E+01   0.406852E+01   0.607085E-07  -0.663095E-06   0.607085E-07   0.100486E-08
  2126   0.177159E+03  -0.170170E+01  -0.621602E-06  -0.170170E+01   0.408800E+01   0.548976E-07  -0.621602E-06   0.548976E-07   0.100346E-08
  2127   0.176331E+03  -0.159548E+01  -0.580167E-06  -0.159548E+01   0.410829E+01   0.490411E-07  -0.580167E-06   0.490411E-07   0.100206E-08
  2128   0.175512E+03  -0.149183E+01  -0.538912E-06  -0.149183E+01   0.412901E+01   0.431539E-07  -0.538912E-06   0.431539E-07   0.100066E-08
  2129   0.174678E+03  -0.139089E+01  -0.497959E-06  -0.139089E+01   0.415023E+01   0.372507E-07  -0.497959E-06   0.372507E-07   0.999270E-09
  2130   0.173846E+03  -0.129264E+01  -0.457428E-06  -0.129264E+01   0.417204E+01   0.313465E-07  -0.457428E-06   0.313465E-07   0.997878E-09
  2131   0.173014E+03  -0.119716E+01  -0.417442E-06  -0.119716E+01   0.419450E+01   0.254560E-07  -0.417442E-06   0.254560E-07   0.996488E-09
  2132   0.172183E+03  -0.110430E+01  -0.378122E-06  -0.110430E+01   0.421731E+01   0.195940E-07  -0.378122E-06   0.195940E-07   0.995100E-09
  2133   0.171345E+03  -0.101433E+01  -0.339589E-06  -0.101433E+01   0.424070E+01   0.137754E-07  -0.339589E-06   0.137754E-07   0.993714E-09
  2134   0.170508E+03  -0.927107E+00  -0.301966E-06  -0.927107E+00   0.426452E+01   0.801490E-08  -0.301966E-06   0.801490E-08   0.992331E-09
  2135   0.169665E+03  -0.842473E+00  -0.265373E-06  -0.842473E+00   0.428884E+01   0.232740E-08  -0.265373E-06   0.232740E-08   0.990950E-09
  2136   0.168822E+03  -0.760866E+00  -0.229932E-06  -0.760866E+00   0.431343E+01  -0.327231E-08  -0.229932E-06  -0.327231E-08   0.989571E-09
  2137   0.167980E+03  -0.681908E+00  -0.195765E-06  -0.681908E+00   0.433860E+01  -0.876941E-08  -0.195765E-06  -0.876941E-08   0.988195E-09
  2138   0.167132E+03  -0.605813E+00  -0.162994E-06  -0.605813E+00   0.436411E+01  -0.141491E-07  -0.162994E-06  -0.141491E-07   0.986820E-09
  2139   0.166292E+03  -0.532500E+00  -0.131740E-06  -0.532500E+00   0.439005E+01  -0.193965E-07  -0.131740E-06  -0.193965E-07   0.985448E-09
  2140   0.165445E+03  -0.461961E+00  -0.102123E-06  -0.461961E+00   0.441634E+01  -0.244969E-07  -0.102123E-06  -0.244969E-07   0.984078E-09
  2141   0.164606E+03  -0.394339E+00  -0.742675E-07  -0.394339E+00   0.444282E+01  -0.294355E-07  -0.742675E-07  -0.294355E-07   0.982711E-09
  2142   0.163754E+03  -0.329476E+00  -0.482932E-07  -0.329476E+00   0.446979E+01  -0.341973E-07  -0.482932E-07  -0.341973E-07   0.981346E-09
  2143   0.162902E+03  -0.267515E+00  -0.243220E-07  -0.267515E+00   0.449704E+01  -0.387677E-07  -0.243220E-07  -0.387677E-07   0.979983E-09
  2144   0.162051E+03  -0.208224E+00  -0.247550E-08  -0.208224E+00   0.452456E+01  -0.431317E-07  -0.247550E-08  -0.431317E-07   0.978622E-09
  2145   0.161209E+03  -0.151968E+00   0.171247E-07  -0.151968E+00   0.455241E+01  -0.472746E-07   0.171247E-07  -0.472746E-07   0.977263E-09
  2146   0.160359E+03  -0.983981E-01   0.343570E-07  -0.983981E-01   0.458046E+01  -0.511816E-07   0.343570E-07  -0.511816E-07   0.975907E-09
  2147   0.159511E+03  -0.476997E-01   0.491000E-07  -0.476997E-01   0.460878E+01  -0.548378E-07   0.491000E-07  -0.548378E-07   0.974554E-09
  2148   0.158678E+03   0.156759E-03   0.612319E-07   0.156759E-03   0.463743E+01  -0.582285E-07   0.612319E-07  -0.582285E-07   0.973202E-09
  2149   0.157839E+03   0.452307E-01   0.706314E-07   0.452307E-01   0.466627E+01  -0.613387E-07   0.706314E-07  -0.613387E-07   0.971853E-09
  2150   0.156993E+03   0.874848E-01   0.771767E-07   0.874848E-01   0.469523E+01  -0.641538E-07   0.771767E-07  -0.641538E-07   0.970507E-09
  2151   0.156155E+03   0.126925E+00   0.807766E-07   0.126925E+00   0.472438E+01  -0.666623E-07   0.807766E-07  -0.666623E-07   0.969162E-09
  2152   0.155318E+03   0.163580E+00   0.814604E-07   0.163580E+00   0.475371E+01  -0.688670E-07   0.814604E-07  -0.688670E-07   0.967820E-09
  2153   0.154482E+03   0.197402E+00   0.792875E-07   0.197402E+00   0.478317E+01  -0.707742E-07   0.792875E-07  -0.707742E-07   0.966480E-09
  2154   0.153647E+03   0.228419E+00   0.743176E-07   0.228419E+00   0.481274E+01  -0.723899E-07   0.743176E-07  -0.723899E-07   0.965143E-09
  2155   0.152820E+03   0.256636E+00   0.666100E-07   0.256636E+00   0.484244E+01  -0.737203E-07   0.666100E-07  -0.737203E-07   0.963808E-09
  2156   0.151994E+03   0.282064E+00   0.562244E-07   0.282064E+00   0.487226E+01  -0.747718E-07   0.562244E-07  -0.747718E-07   0.962474E-09
  2157   0.151168E+03   0.304687E+00   0.432201E-07   0.304687E+00   0.490213E+01  -0.755504E-07   0.432201E-07  -0.755504E-07   0.961143E-09
  2158   0.150351E+03   0.324524E+00   0.276569E-07   0.324524E+00   0.493213E+01  -0.760625E-07   0.276569E-07  -0.760625E-07   0.959814E-09
  2159   0.149527E+03   0.341580E+00   0.959406E-08   0.341580E+00   0.496219E+01  -0.763141E-07   0.959406E-08  -0.763141E-07   0.958487E-09
  2160   0.148711E+03   0.355860E+00  -0.109088E-07   0.355860E+00   0.499223E+01  -0.763115E-07  -0.109088E-07  -0.763115E-07   0.957162E-09
  2161   0.147896E+03   0.367374E+00  -0.337921E-07   0.367374E+00   0.502233E+01  -0.760609E-07  -0.337921E-07  -0.760609E-07   0.955838E-09
  2162   0.147088E+03   0.376122E+00  -0.589965E-07   0.376122E+00   0.505250E+01  -0.755685E-07  -0.589965E-07  -0.755685E-07   0.954517E-09
  2163   0.146282E+03   0.382121E+00  -0.864624E-07   0.382121E+00   0.508258E+01  -0.748405E-07  -0.864624E-07  -0.748405E-07   0.953197E-09
  2164   0.145476E+03   0.385380E+00  -0.116130E-06   0.385380E+00   0.511266E+01  -0.738830E-07  -0.116130E-06  -0.738830E-07   0.951879E-09
  2165   0.144678E+03   0.385906E+00  -0.147940E-06   0.385906E+00   0.514287E+01  -0.727024E-07  -0.147940E-06  -0.727024E-07   0.950563E-09
  2166   0.143888E+03   0.383708E+00  -0.181834E-06   0.383708E+00   0.517287E+01  -0.713047E-07  -0.181834E-06  -0.713047E-07   0.949249E-09
  2167   0.143091E+03   0.378799E+00  -0.217750E-06   0.378799E+00   0.520279E+01  -0.696962E-07  -0.217750E-06  -0.696962E-07   0.947936E-09
  2168   0.142303E+03   0.371195E+00  -0.255631E-06   0.371195E+00   0.523279E+01  -0.678831E-07  -0.255631E-06  -0.678831E-07   0.946624E-09
  2169   0.141529E+03   0.360918E+00  -0.295416E-06   0.360918E+00   0.526256E+01  -0.658716E-07  -0.295416E-06  -0.658716E-07   0.945314E-09
  2170   0.140756E+03   0.347988E+00  -0.337046E-06   0.347988E+00   0.529235E+01  -0.636679E-07  -0.337046E-06  -0.636679E-07   0.944006E-09
  2171   0.139976E+03   0.332425E+00  -0.380461E-06   0.332425E+00   0.532192E+01  -0.612782E-07  -0.380461E-06  -0.612782E-07   0.942699E-09
  2172   0.139212E+03   0.314246E+00  -0.425603E-06   0.314246E+00   0.535142E+01  -0.587087E-07  -0.425603E-06  -0.587087E-07   0.941393E-09
  2173   0.138455E+03   0.293473E+00  -0.472410E-06   0.293473E+00   0.538072E+01  -0.559655E-07  -0.472410E-06  -0.559655E-07   0.940089E-09
  2174   0.137699E+03   0.270128E+00  -0.520824E-06   0.270128E+00   0.541003E+01  -0.530550E-07  -0.520824E-06  -0.530550E-07   0.938786E-09
  2175   0.136944E+03   0.244230E+00  -0.570786E-06   0.244230E+00   0.543906E+01  -0.499832E-07  -0.570786E-06  -0.499832E-07   0.937484E-09
  2176   0.136196E+03   0.215803E+00  -0.622236E-06   0.215803E+00   0.546781E+01  -0.467564E-07  -0.622236E-06  -0.467564E-07   0.936183E-09
  2177   0.135471E+03   0.184873E+00  -0.675114E-06   0.184873E+00   0.549652E+01  -0.433809E-07  -0.675114E-06  -0.433809E-07   0.934884E-09
  2178   0.134739E+03   0.151458E+00  -0.729360E-06   0.151458E+00   0.552494E+01  -0.398627E-07  -0.729360E-06  -0.398627E-07   0.933585E-09
  2179   0.134007E+03   0.115581E+00  -0.784916E-06   0.115581E+00   0.555318E+01  -0.362081E-07  -0.784916E-06  -0.362081E-07   0.932288E-09
  2180   0.133283E+03   0.772702E-01  -0.841722E-06   0.772702E-01   0.558114E+01  -0.324233E-07  -0.841722E-06  -0.324233E-07   0.930992E-09
  2181   0.132566E+03   0.365445E-01  -0.899718E-06   0.365445E-01   0.560891E+01  -0.285145E-07  -0.899718E-06  -0.285145E-07   0.929696E-09
  2182   0.131858E+03  -0.656865E-02  -0.958845E-06  -0.656865E-02   0.563641E+01  -0.244879E-07  -0.958845E-06  -0.244879E-07   0.928402E-09
  2183   0.131150E+03  -0.520123E-01  -0.101904E-05  -0.520123E-01   0.566366E+01  -0.203497E-07  -0.101904E-05  -0.203497E-07   0.927108E-09
  2184   0.130449E+03  -0.997891E-01  -0.108025E-05  -0.997891E-01   0.569056E+01  -0.161060E-07  -0.108025E-05  -0.161060E-07   0.925815E-09
  2185   0.129757E+03  -0.149850E+00  -0.114241E-05  -0.149850E+00   0.571714E+01  -0.117632E-07  -0.114241E-05  -0.117632E-07   0.924523E-09
  2186   0.129071E+03  -0.202159E+00  -0.120547E-05  -0.202159E+00   0.574354E+01  -0.732739E-08  -0.120547E-05  -0.732739E-08   0.923232E-09
  2187   0.128401E+03  -0.256698E+00  -0.126936E-05  -0.256698E+00   0.576953E+01  -0.280475E-08  -0.126936E-05  -0.280475E-08   0.921941E-09
  2188   0.127724E+03  -0.313418E+00  -0.133402E-05  -0.313418E+00   0.579527E+01   0.179849E-08  -0.133402E-05   0.179849E-08   0.920651E-09
  2189   0.127062E+03  -0.372297E+00  -0.139939E-05  -0.372297E+00   0.582062E+01   0.647614E-08  -0.139939E-05   0.647614E-08   0.919361E-09
  2190   0.126415E+03  -0.433295E+00  -0.146542E-05  -0.433295E+00   0.584556E+01   0.112220E-07  -0.146542E-05   0.112220E-07   0.918072E-09
  2191   0.125760E+03  -0.496392E+00  -0.153205E-05  -0.496392E+00   0.587027E+01   0.160298E-07  -0.153205E-05   0.160298E-07   0.916783E-09
  2192   0.125121E+03  -0.561552E+00  -0.159921E-05  -0.561552E+00   0.589443E+01   0.208935E-07  -0.159921E-05   0.208935E-07   0.915495E-09
  2193   0.124482E+03  -0.628735E+00  -0.166685E-05  -0.628735E+00   0.591828E+01   0.258067E-07  -0.166685E-05   0.258067E-07   0.914208E-09
