#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1164    0.11234E+04   -0.11141E+02    0.12043E-09   -0.11141E+02    0.11438E+02    0.46134E-11    0.12043E-09    0.46134E-11    0.26814E-14
  1165    0.11202E+04   -0.10299E+02    0.12794E-09   -0.10299E+02    0.11508E+02    0.73635E-12    0.12794E-09    0.73635E-12    0.26720E-14
  1166    0.11169E+04   -0.94688E+01    0.13555E-09   -0.94688E+01    0.11583E+02   -0.31190E-11    0.13555E-09   -0.31190E-11    0.26627E-14
  1167    0.11137E+04   -0.86498E+01    0.14323E-09   -0.86498E+01    0.11662E+02   -0.69526E-11    0.14323E-09   -0.69526E-11    0.26534E-14
  1168    0.11103E+04   -0.78412E+01    0.15100E-09   -0.78412E+01    0.11746E+02   -0.10764E-10    0.15100E-09   -0.10764E-10    0.26442E-14
  1169    0.11070E+04   -0.70461E+01    0.15884E-09   -0.70461E+01    0.11834E+02   -0.14554E-10    0.15884E-09   -0.14554E-10    0.26350E-14
  1170    0.11035E+04   -0.62613E+01    0.16675E-09   -0.62613E+01    0.11927E+02   -0.18321E-10    0.16675E-09   -0.18321E-10    0.26259E-14
  1171    0.11000E+04   -0.54899E+01    0.17472E-09   -0.54899E+01    0.12024E+02   -0.22066E-10    0.17472E-09   -0.22066E-10    0.26168E-14
  1172    0.10964E+04   -0.47311E+01    0.18276E-09   -0.47311E+01    0.12125E+02   -0.25789E-10    0.18276E-09   -0.25789E-10    0.26077E-14
  1173    0.10927E+04   -0.39848E+01    0.19084E-09   -0.39848E+01    0.12230E+02   -0.29489E-10    0.19084E-09   -0.29489E-10    0.25987E-14
  1174    0.10890E+04   -0.32521E+01    0.19898E-09   -0.32521E+01    0.12339E+02   -0.33166E-10    0.19898E-09   -0.33166E-10    0.25897E-14
  1175    0.10853E+04   -0.25329E+01    0.20716E-09   -0.25329E+01    0.12451E+02   -0.36821E-10    0.20716E-09   -0.36821E-10    0.25807E-14
  1176    0.10813E+04   -0.18279E+01    0.21538E-09   -0.18279E+01    0.12568E+02   -0.40453E-10    0.21538E-09   -0.40453E-10    0.25718E-14
  1177    0.10775E+04   -0.11367E+01    0.22363E-09   -0.11367E+01    0.12690E+02   -0.44062E-10    0.22363E-09   -0.44062E-10    0.25629E-14
  1178    0.10735E+04   -0.45982E+00    0.23191E-09   -0.45982E+00    0.12814E+02   -0.47647E-10    0.23191E-09   -0.47647E-10    0.25540E-14
  1179    0.10696E+04    0.20249E+00    0.24021E-09    0.20249E+00    0.12944E+02   -0.51210E-10    0.24021E-09   -0.51210E-10    0.25452E-14
  1180    0.10656E+04    0.84999E+00    0.24853E-09    0.84999E+00    0.13077E+02   -0.54749E-10    0.24853E-09   -0.54749E-10    0.25365E-14
  1181    0.10615E+04    0.14824E+01    0.25686E-09    0.14824E+01    0.13212E+02   -0.58264E-10    0.25686E-09   -0.58264E-10    0.25277E-14
  1182    0.10573E+04    0.20995E+01    0.26520E-09    0.20995E+01    0.13352E+02   -0.61756E-10    0.26520E-09   -0.61756E-10    0.25190E-14
  1183    0.10532E+04    0.27011E+01    0.27355E-09    0.27011E+01    0.13495E+02   -0.65224E-10    0.27355E-09   -0.65224E-10    0.25103E-14
  1184    0.10489E+04    0.32868E+01    0.28189E-09    0.32868E+01    0.13640E+02   -0.68669E-10    0.28189E-09   -0.68669E-10    0.25017E-14
  1185    0.10447E+04    0.38567E+01    0.29022E-09    0.38567E+01    0.13791E+02   -0.72089E-10    0.29022E-09   -0.72089E-10    0.24931E-14
  1186    0.10404E+04    0.44104E+01    0.29854E-09    0.44104E+01    0.13943E+02   -0.75486E-10    0.29854E-09   -0.75486E-10    0.24846E-14
  1187    0.10360E+04    0.49476E+01    0.30684E-09    0.49476E+01    0.14100E+02   -0.78858E-10    0.30684E-09   -0.78858E-10    0.24760E-14
  1188    0.10317E+04    0.54682E+01    0.31512E-09    0.54682E+01    0.14258E+02   -0.82206E-10    0.31512E-09   -0.82206E-10    0.24676E-14
  1189    0.10272E+04    0.59721E+01    0.32337E-09    0.59721E+01    0.14420E+02   -0.85529E-10    0.32337E-09   -0.85529E-10    0.24591E-14
  1190    0.10228E+04    0.64591E+01    0.33158E-09    0.64591E+01    0.14585E+02   -0.88828E-10    0.33158E-09   -0.88828E-10    0.24507E-14
  1191    0.10183E+04    0.69291E+01    0.33976E-09    0.69291E+01    0.14753E+02   -0.92103E-10    0.33976E-09   -0.92103E-10    0.24423E-14
  1192    0.10138E+04    0.73818E+01    0.34789E-09    0.73818E+01    0.14923E+02   -0.95352E-10    0.34789E-09   -0.95352E-10    0.24340E-14
  1193    0.10092E+04    0.78173E+01    0.35598E-09    0.78173E+01    0.15096E+02   -0.98577E-10    0.35598E-09   -0.98577E-10    0.24256E-14
  1194    0.10047E+04    0.82354E+01    0.36401E-09    0.82354E+01    0.15271E+02   -0.10178E-09    0.36401E-09   -0.10178E-09    0.24174E-14
  1195    0.10001E+04    0.86359E+01    0.37198E-09    0.86359E+01    0.15449E+02   -0.10495E-09    0.37198E-09   -0.10495E-09    0.24091E-14
  1196    0.99543E+03    0.90185E+01    0.37988E-09    0.90185E+01    0.15630E+02   -0.10810E-09    0.37988E-09   -0.10810E-09    0.24009E-14
  1197    0.99082E+03    0.93834E+01    0.38772E-09    0.93834E+01    0.15812E+02   -0.11122E-09    0.38772E-09   -0.11122E-09    0.23927E-14
  1198    0.98613E+03    0.97292E+01    0.39548E-09    0.97292E+01    0.15997E+02   -0.11432E-09    0.39548E-09   -0.11432E-09    0.23846E-14
  1199    0.98146E+03    0.10058E+02    0.40316E-09    0.10058E+02    0.16183E+02   -0.11739E-09    0.40316E-09   -0.11739E-09    0.23765E-14
  1200    0.97671E+03    0.10369E+02    0.41076E-09    0.10369E+02    0.16372E+02   -0.12044E-09    0.41076E-09   -0.12044E-09    0.23684E-14
  1201    0.97205E+03    0.10661E+02    0.41827E-09    0.10661E+02    0.16562E+02   -0.12346E-09    0.41827E-09   -0.12346E-09    0.23603E-14
  1202    0.96725E+03    0.10935E+02    0.42568E-09    0.10935E+02    0.16755E+02   -0.12646E-09    0.42568E-09   -0.12646E-09    0.23523E-14
  1203    0.96252E+03    0.11190E+02    0.43300E-09    0.11190E+02    0.16949E+02   -0.12943E-09    0.43300E-09   -0.12943E-09    0.23444E-14
  1204    0.95773E+03    0.11427E+02    0.44022E-09    0.11427E+02    0.17145E+02   -0.13237E-09    0.44022E-09   -0.13237E-09    0.23364E-14
  1205    0.95294E+03    0.11645E+02    0.44734E-09    0.11645E+02    0.17342E+02   -0.13528E-09    0.44734E-09   -0.13528E-09    0.23285E-14
  1206    0.94816E+03    0.11845E+02    0.45436E-09    0.11845E+02    0.17540E+02   -0.13817E-09    0.45436E-09   -0.13817E-09    0.23206E-14
  1207    0.94346E+03    0.12026E+02    0.46127E-09    0.12026E+02    0.17740E+02   -0.14102E-09    0.46127E-09   -0.14102E-09    0.23128E-14
  1208    0.93869E+03    0.12189E+02    0.46808E-09    0.12189E+02    0.17942E+02   -0.14385E-09    0.46808E-09   -0.14385E-09    0.23049E-14
  1209    0.93385E+03    0.12333E+02    0.47477E-09    0.12333E+02    0.18144E+02   -0.14665E-09    0.47477E-09   -0.14665E-09    0.22971E-14
  1210    0.92909E+03    0.12458E+02    0.48136E-09    0.12458E+02    0.18346E+02   -0.14942E-09    0.48136E-09   -0.14942E-09    0.22894E-14
  1211    0.92426E+03    0.12563E+02    0.48783E-09    0.12563E+02    0.18551E+02   -0.15216E-09    0.48783E-09   -0.15216E-09    0.22817E-14
  1212    0.91951E+03    0.12651E+02    0.49418E-09    0.12651E+02    0.18756E+02   -0.15487E-09    0.49418E-09   -0.15487E-09    0.22740E-14
  1213    0.91470E+03    0.12721E+02    0.50041E-09    0.12721E+02    0.18962E+02   -0.15755E-09    0.50041E-09   -0.15755E-09    0.22663E-14
  1214    0.90996E+03    0.12772E+02    0.50652E-09    0.12772E+02    0.19169E+02   -0.16020E-09    0.50652E-09   -0.16020E-09    0.22587E-14
  1215    0.90523E+03    0.12803E+02    0.51250E-09    0.12803E+02    0.19376E+02   -0.16282E-09    0.51250E-09   -0.16282E-09    0.22511E-14
  1216    0.90050E+03    0.12817E+02    0.51836E-09    0.12817E+02    0.19584E+02   -0.16540E-09    0.51836E-09   -0.16540E-09    0.22435E-14
  1217    0.89563E+03    0.12812E+02    0.52408E-09    0.12812E+02    0.19792E+02   -0.16796E-09    0.52408E-09   -0.16796E-09    0.22360E-14
  1218    0.89092E+03    0.12788E+02    0.52968E-09    0.12788E+02    0.20001E+02   -0.17047E-09    0.52968E-09   -0.17047E-09    0.22285E-14
  1219    0.88613E+03    0.12747E+02    0.53513E-09    0.12747E+02    0.20209E+02   -0.17296E-09    0.53513E-09   -0.17296E-09    0.22210E-14
  1220    0.88142E+03    0.12686E+02    0.54046E-09    0.12686E+02    0.20418E+02   -0.17541E-09    0.54046E-09   -0.17541E-09    0.22135E-14
  1221    0.87672E+03    0.12608E+02    0.54564E-09    0.12608E+02    0.20626E+02   -0.17783E-09    0.54564E-09   -0.17783E-09    0.22061E-14
  1222    0.87202E+03    0.12510E+02    0.55068E-09    0.12510E+02    0.20835E+02   -0.18022E-09    0.55068E-09   -0.18022E-09    0.21987E-14
  1223    0.86733E+03    0.12397E+02    0.55557E-09    0.12397E+02    0.21044E+02   -0.18257E-09    0.55557E-09   -0.18257E-09    0.21914E-14
  1224    0.86264E+03    0.12263E+02    0.56032E-09    0.12263E+02    0.21251E+02   -0.18488E-09    0.56032E-09   -0.18488E-09    0.21840E-14
  1225    0.85803E+03    0.12112E+02    0.56491E-09    0.12112E+02    0.21459E+02   -0.18716E-09    0.56491E-09   -0.18716E-09    0.21767E-14
  1226    0.85342E+03    0.11943E+02    0.56936E-09    0.11943E+02    0.21667E+02   -0.18940E-09    0.56936E-09   -0.18940E-09    0.21695E-14
  1227    0.84890E+03    0.11757E+02    0.57365E-09    0.11757E+02    0.21873E+02   -0.19161E-09    0.57365E-09   -0.19161E-09    0.21622E-14
  1228    0.84430E+03    0.11553E+02    0.57778E-09    0.11553E+02    0.22080E+02   -0.19378E-09    0.57778E-09   -0.19378E-09    0.21550E-14
  1229    0.83978E+03    0.11332E+02    0.58176E-09    0.11332E+02    0.22285E+02   -0.19591E-09    0.58176E-09   -0.19591E-09    0.21478E-14
  1230    0.83511E+03    0.11094E+02    0.58557E-09    0.11094E+02    0.22489E+02   -0.19801E-09    0.58557E-09   -0.19801E-09    0.21407E-14
  1231    0.83060E+03    0.10838E+02    0.58921E-09    0.10838E+02    0.22693E+02   -0.20006E-09    0.58921E-09   -0.20006E-09    0.21336E-14
  1232    0.82609E+03    0.10567E+02    0.59269E-09    0.10567E+02    0.22895E+02   -0.20208E-09    0.59269E-09   -0.20208E-09    0.21265E-14
  1233    0.82174E+03    0.10277E+02    0.59600E-09    0.10277E+02    0.23098E+02   -0.20406E-09    0.59600E-09   -0.20406E-09    0.21194E-14
  1234    0.81731E+03    0.99721E+01    0.59914E-09    0.99721E+01    0.23298E+02   -0.20600E-09    0.59914E-09   -0.20600E-09    0.21124E-14
  1235    0.81318E+03    0.96505E+01    0.60210E-09    0.96505E+01    0.23498E+02   -0.20790E-09    0.60210E-09   -0.20790E-09    0.21054E-14
  1236    0.80891E+03    0.93130E+01    0.60489E-09    0.93130E+01    0.23695E+02   -0.20976E-09    0.60489E-09   -0.20976E-09    0.20984E-14
  1237    0.80464E+03    0.89588E+01    0.60750E-09    0.89588E+01    0.23891E+02   -0.21158E-09    0.60750E-09   -0.21158E-09    0.20914E-14
  1238    0.80045E+03    0.85888E+01    0.60992E-09    0.85888E+01    0.24086E+02   -0.21336E-09    0.60992E-09   -0.21336E-09    0.20845E-14
  1239    0.79627E+03    0.82029E+01    0.61216E-09    0.82029E+01    0.24279E+02   -0.21510E-09    0.61216E-09   -0.21510E-09    0.20776E-14
  1240    0.79208E+03    0.78027E+01    0.61421E-09    0.78027E+01    0.24470E+02   -0.21679E-09    0.61421E-09   -0.21679E-09    0.20707E-14
  1241    0.78805E+03    0.73866E+01    0.61608E-09    0.73866E+01    0.24659E+02   -0.21845E-09    0.61608E-09   -0.21845E-09    0.20639E-14
  1242    0.78394E+03    0.69570E+01    0.61775E-09    0.69570E+01    0.24848E+02   -0.22006E-09    0.61775E-09   -0.22006E-09    0.20570E-14
  1243    0.77992E+03    0.65107E+01    0.61922E-09    0.65107E+01    0.25033E+02   -0.22163E-09    0.61922E-09   -0.22163E-09    0.20503E-14
  1244    0.77597E+03    0.60515E+01    0.62050E-09    0.60515E+01    0.25218E+02   -0.22315E-09    0.62050E-09   -0.22315E-09    0.20435E-14
  1245    0.77209E+03    0.55778E+01    0.62158E-09    0.55778E+01    0.25400E+02   -0.22463E-09    0.62158E-09   -0.22463E-09    0.20368E-14
  1246    0.76822E+03    0.50913E+01    0.62246E-09    0.50913E+01    0.25579E+02   -0.22607E-09    0.62246E-09   -0.22607E-09    0.20300E-14
  1247    0.76435E+03    0.45905E+01    0.62314E-09    0.45905E+01    0.25756E+02   -0.22746E-09    0.62314E-09   -0.22746E-09    0.20234E-14
  1248    0.76056E+03    0.40760E+01    0.62361E-09    0.40760E+01    0.25930E+02   -0.22881E-09    0.62361E-09   -0.22881E-09    0.20167E-14
  1249    0.75685E+03    0.35489E+01    0.62386E-09    0.35489E+01    0.26104E+02   -0.23011E-09    0.62386E-09   -0.23011E-09    0.20101E-14
  1250    0.75321E+03    0.30089E+01    0.62391E-09    0.30089E+01    0.26274E+02   -0.23137E-09    0.62391E-09   -0.23137E-09    0.20035E-14
  1251    0.74957E+03    0.24563E+01    0.62374E-09    0.24563E+01    0.26440E+02   -0.23258E-09    0.62374E-09   -0.23258E-09    0.19969E-14
  1252    0.74609E+03    0.18912E+01    0.62337E-09    0.18912E+01    0.26606E+02   -0.23374E-09    0.62337E-09   -0.23374E-09    0.19903E-14
  1253    0.74253E+03    0.13143E+01    0.62281E-09    0.13143E+01    0.26768E+02   -0.23486E-09    0.62281E-09   -0.23486E-09    0.19838E-14
  1254    0.73904E+03    0.72576E+00    0.62206E-09    0.72576E+00    0.26926E+02   -0.23593E-09    0.62206E-09   -0.23593E-09    0.19773E-14
  1255    0.73564E+03    0.12563E+00    0.62113E-09    0.12563E+00    0.27083E+02   -0.23697E-09    0.62113E-09   -0.23697E-09    0.19708E-14
  1256    0.73238E+03   -0.48545E+00    0.62003E-09   -0.48545E+00    0.27236E+02   -0.23795E-09    0.62003E-09   -0.23795E-09    0.19644E-14
  1257    0.72913E+03   -0.11075E+01    0.61878E-09   -0.11075E+01    0.27386E+02   -0.23890E-09    0.61878E-09   -0.23890E-09    0.19579E-14
  1258    0.72587E+03   -0.17400E+01    0.61738E-09   -0.17400E+01    0.27533E+02   -0.23980E-09    0.61738E-09   -0.23980E-09    0.19515E-14
  1259    0.72269E+03   -0.23827E+01    0.61585E-09   -0.23827E+01    0.27677E+02   -0.24066E-09    0.61585E-09   -0.24066E-09    0.19452E-14
  1260    0.71959E+03   -0.30353E+01    0.61418E-09   -0.30353E+01    0.27817E+02   -0.24148E-09    0.61418E-09   -0.24148E-09    0.19388E-14
  1261    0.71656E+03   -0.36976E+01    0.61240E-09   -0.36976E+01    0.27955E+02   -0.24225E-09    0.61240E-09   -0.24225E-09    0.19325E-14
  1262    0.71361E+03   -0.43690E+01    0.61050E-09   -0.43690E+01    0.28090E+02   -0.24299E-09    0.61050E-09   -0.24299E-09    0.19262E-14
  1263    0.71073E+03   -0.50496E+01    0.60851E-09   -0.50496E+01    0.28221E+02   -0.24369E-09    0.60851E-09   -0.24369E-09    0.19199E-14
  1264    0.70786E+03   -0.57391E+01    0.60642E-09   -0.57391E+01    0.28349E+02   -0.24435E-09    0.60642E-09   -0.24435E-09    0.19136E-14
  1265    0.70513E+03   -0.64369E+01    0.60426E-09   -0.64369E+01    0.28474E+02   -0.24497E-09    0.60426E-09   -0.24497E-09    0.19074E-14
  1266    0.70240E+03   -0.71426E+01    0.60202E-09   -0.71426E+01    0.28595E+02   -0.24555E-09    0.60202E-09   -0.24555E-09    0.19012E-14
  1267    0.69975E+03   -0.78562E+01    0.59973E-09   -0.78562E+01    0.28711E+02   -0.24609E-09    0.59973E-09   -0.24609E-09    0.18950E-14
  1268    0.69717E+03   -0.85774E+01    0.59738E-09   -0.85774E+01    0.28826E+02   -0.24660E-09    0.59738E-09   -0.24660E-09    0.18889E-14
  1269    0.69468E+03   -0.93053E+01    0.59498E-09   -0.93053E+01    0.28935E+02   -0.24707E-09    0.59498E-09   -0.24707E-09    0.18827E-14
  1270    0.69224E+03   -0.10041E+02    0.59256E-09   -0.10041E+02    0.29041E+02   -0.24750E-09    0.59256E-09   -0.24750E-09    0.18766E-14
  1271    0.68988E+03   -0.10782E+02    0.59011E-09   -0.10782E+02    0.29144E+02   -0.24790E-09    0.59011E-09   -0.24790E-09    0.18705E-14
  1272    0.68756E+03   -0.11530E+02    0.58765E-09   -0.11530E+02    0.29243E+02   -0.24826E-09    0.58765E-09   -0.24826E-09    0.18645E-14
  1273    0.68530E+03   -0.12284E+02    0.58518E-09   -0.12284E+02    0.29338E+02   -0.24859E-09    0.58518E-09   -0.24859E-09    0.18585E-14
  1274    0.68312E+03   -0.13042E+02    0.58272E-09   -0.13042E+02    0.29428E+02   -0.24889E-09    0.58272E-09   -0.24889E-09    0.18524E-14
  1275    0.68101E+03   -0.13806E+02    0.58027E-09   -0.13806E+02    0.29515E+02   -0.24915E-09    0.58027E-09   -0.24915E-09    0.18464E-14
  1276    0.67896E+03   -0.14574E+02    0.57785E-09   -0.14574E+02    0.29599E+02   -0.24938E-09    0.57785E-09   -0.24938E-09    0.18405E-14
  1277    0.67697E+03   -0.15347E+02    0.57546E-09   -0.15347E+02    0.29678E+02   -0.24957E-09    0.57546E-09   -0.24957E-09    0.18345E-14
  1278    0.67506E+03   -0.16124E+02    0.57311E-09   -0.16124E+02    0.29754E+02   -0.24974E-09    0.57311E-09   -0.24974E-09    0.18286E-14
  1279    0.67322E+03   -0.16904E+02    0.57082E-09   -0.16904E+02    0.29825E+02   -0.24987E-09    0.57082E-09   -0.24987E-09    0.18227E-14
  1280    0.67145E+03   -0.17689E+02    0.56859E-09   -0.17689E+02    0.29893E+02   -0.24997E-09    0.56859E-09   -0.24997E-09    0.18168E-14
  1281    0.66974E+03   -0.18475E+02    0.56643E-09   -0.18475E+02    0.29956E+02   -0.25005E-09    0.56643E-09   -0.25005E-09    0.18110E-14
  1282    0.66811E+03   -0.19265E+02    0.56435E-09   -0.19265E+02    0.30015E+02   -0.25009E-09    0.56435E-09   -0.25009E-09    0.18052E-14
  1283    0.66655E+03   -0.20056E+02    0.56237E-09   -0.20056E+02    0.30070E+02   -0.25010E-09    0.56237E-09   -0.25010E-09    0.17993E-14
  1284    0.66505E+03   -0.20850E+02    0.56048E-09   -0.20850E+02    0.30121E+02   -0.25009E-09    0.56048E-09   -0.25009E-09    0.17936E-14
  1285    0.66362E+03   -0.21645E+02    0.55871E-09   -0.21645E+02    0.30169E+02   -0.25005E-09    0.55871E-09   -0.25005E-09    0.17878E-14
  1286    0.66225E+03   -0.22442E+02    0.55705E-09   -0.22442E+02    0.30211E+02   -0.24998E-09    0.55705E-09   -0.24998E-09    0.17821E-14
  1287    0.66096E+03   -0.23239E+02    0.55552E-09   -0.23239E+02    0.30250E+02   -0.24988E-09    0.55552E-09   -0.24988E-09    0.17763E-14
  1288    0.65974E+03   -0.24037E+02    0.55414E-09   -0.24037E+02    0.30284E+02   -0.24976E-09    0.55414E-09   -0.24976E-09    0.17706E-14
  1289    0.65859E+03   -0.24834E+02    0.55290E-09   -0.24834E+02    0.30315E+02   -0.24961E-09    0.55290E-09   -0.24961E-09    0.17650E-14
  1290    0.65750E+03   -0.25632E+02    0.55181E-09   -0.25632E+02    0.30340E+02   -0.24943E-09    0.55181E-09   -0.24943E-09    0.17593E-14
  1291    0.65648E+03   -0.26430E+02    0.55090E-09   -0.26430E+02    0.30362E+02   -0.24923E-09    0.55090E-09   -0.24923E-09    0.17537E-14
  1292    0.65552E+03   -0.27227E+02    0.55016E-09   -0.27227E+02    0.30378E+02   -0.24901E-09    0.55016E-09   -0.24901E-09    0.17481E-14
  1293    0.65463E+03   -0.28023E+02    0.54961E-09   -0.28023E+02    0.30392E+02   -0.24876E-09    0.54961E-09   -0.24876E-09    0.17425E-14
  1294    0.65382E+03   -0.28815E+02    0.54925E-09   -0.28815E+02    0.30401E+02   -0.24849E-09    0.54925E-09   -0.24849E-09    0.17369E-14
  1295    0.65307E+03   -0.29607E+02    0.54910E-09   -0.29607E+02    0.30406E+02   -0.24820E-09    0.54910E-09   -0.24820E-09    0.17314E-14
  1296    0.65238E+03   -0.30395E+02    0.54917E-09   -0.30395E+02    0.30407E+02   -0.24788E-09    0.54917E-09   -0.24788E-09    0.17258E-14
  1297    0.65176E+03   -0.31182E+02    0.54946E-09   -0.31182E+02    0.30404E+02   -0.24754E-09    0.54946E-09   -0.24754E-09    0.17203E-14
  1298    0.65120E+03   -0.31965E+02    0.54998E-09   -0.31965E+02    0.30396E+02   -0.24719E-09    0.54998E-09   -0.24719E-09    0.17148E-14
  1299    0.65070E+03   -0.32745E+02    0.55075E-09   -0.32745E+02    0.30385E+02   -0.24681E-09    0.55075E-09   -0.24681E-09    0.17094E-14
  1300    0.65027E+03   -0.33521E+02    0.55177E-09   -0.33521E+02    0.30368E+02   -0.24641E-09    0.55177E-09   -0.24641E-09    0.17039E-14
  1301    0.64992E+03   -0.34293E+02    0.55305E-09   -0.34293E+02    0.30348E+02   -0.24599E-09    0.55305E-09   -0.24599E-09    0.16985E-14
  1302    0.64961E+03   -0.35060E+02    0.55458E-09   -0.35060E+02    0.30324E+02   -0.24555E-09    0.55458E-09   -0.24555E-09    0.16931E-14
  1303    0.64937E+03   -0.35824E+02    0.55634E-09   -0.35824E+02    0.30295E+02   -0.24509E-09    0.55634E-09   -0.24509E-09    0.16877E-14
